id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
19 1 108.2005 108.2005 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 0 0 108.2005 0.4 1.6442 0.048577 0.6 -0.2 1 con 0 
19 2 108.2491 108.2491 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 111.1801 -72.7592 108.2491 0.4 1.6442 0 0 0 1 con -1 
19 3 108.2491 108.2491 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 0 0 108.2491 0.4 1.6442 0 0 0 1 con 0 
19 4 108.2491 55.4797 0.047537 0.5049 0.98861 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 0 0 108.2491 0.4 1.6442 0 0 0 1 inc 0 
19 5 99.1458 72.7129 0.0965 0.3256 1.1425 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 1893.2759 -1893.2759 99.1458 0.6 5.0496 0.048577 0.6 0.2 1 inc 0 
19 6 91.4781 72.7615 0.16338 0.3256 1.2768 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 31423.9028 -31320.9821 91.4781 0.6 5.0496 0 0 0 1 inc 0 
19 7 85.0556 105.9902 0.21904 0.037599 1.3547 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 45556.6904 -45556.6904 85.0556 0.6 5.0496 0 0 0 1 con 1 
19 8 97.2822 72.7615 0.11307 0.3256 1.1814 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 74451.1589 74451.1589 97.2822 0.6 5.0496 0 0 0 1 inc 0 
19 9 89.7429 105.9902 0.17842 0.037599 1.3002 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 41372.4893 -41372.4893 89.7429 0.6 5.0496 0 0 0 1 con 1 
19 10 98.9558 105.9902 0.098568 0.037599 1.1476 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 43666.8595 43666.8595 98.9558 0.6 5.0496 0 0 0 1 con 1 
19 11 103.4908 61.0808 0.07553 0.4431 1.0854 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 1649.8686 1649.8686 103.4908 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 1 
19 12 94.8396 72.7311 0.13398 0.3256 1.2247 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 11831.8448 -11831.1455 94.8396 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
19 13 87.7054 105.9902 0.19608 0.037599 1.3253 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 48163.1143 -48138.4162 87.7054 0.6 5.0496 0 0 0 1 con 0 
19 14 98.2214 72.7615 0.10493 0.3256 1.1629 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 57526.0695 57526.0695 98.2214 0.6 5.0496 0 0 0 1 inc 1 
19 15 90.58 105.9902 0.17116 0.037599 1.2891 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 36820.1501 -36820.1501 90.58 0.6 5.0496 0 0 0 1 con 1 
19 16 99.2615 72.7615 0.095918 0.3256 1.141 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 37872.4143 37872.4143 99.2615 0.6 5.0496 0 0 0 1 inc 0 
19 17 91.5414 72.7615 0.16283 0.3256 1.2759 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 31000.4393 -31000.4393 91.5414 0.6 5.0496 0 0 0 1 inc 0 
19 18 85.1031 72.7615 0.21863 0.3256 1.3542 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 45681.2217 -45681.2217 85.1031 0.6 5.0496 0 0 0 1 inc 1 
19 19 80.6937 101.9205 0.21356 0.029581 1.348 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 29605.6167 -29605.6167 80.6937 0.8 10.0232 0.02144 0.2 0.2 1 con 0 
19 20 95.686 105.9688 0.12672 0.037599 1.2103 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 99435.8104 99435.8104 95.686 0.6 5.0496 0.02144 0.2 -0.2 1 con 0 
19 21 101.7007 61.0808 0.091046 0.4431 1.1286 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 7969.6565 7882.6066 101.7007 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 1 
19 22 93.4242 105.9598 0.14625 0.037599 1.2475 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 19228.7255 -19228.6557 93.4242 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 0 
19 23 100.5321 68.933 0.10838 0.38225 1.1709 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 18869.1564 18869.0866 100.5321 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
19 24 92.5545 72.7401 0.15386 0.3256 1.2609 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 24610.1898 -24610.1898 92.5545 0.6 5.0496 0.02144 0.2 0.2 1 inc 1 
