id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
17 1 105.8777 105.8777 0.067812 0.067812 0.52322 0.52322 -0.28 -0.28 1 1 -0.08 -0.076 0.2 0.2 0 0 105.8777 0.4 1.6442 0.032128 0.6 -0.2 1 B_con 1 
17 2 105.9098 105.9098 0.067812 0.067812 0.52322 0.52322 -0.28 -0.28 1 1 -0.08 -0.076 0.2 0.2 109.3711 -81.0356 105.9098 0.4 1.6442 0 0 0 1 B_con 0 
17 3 105.9098 105.9098 0.067812 0.067812 0.52322 0.52322 -0.28 -0.28 1 1 -0.08 -0.076 0.2 0.2 0 0 105.9098 0.4 1.6442 0 0 0 1 B_con -1 
17 4 11.6557 103.682 0.8988 0.1012 0.5579 0.5579 1.28 1.28 1 1 0 0 0 0 570204.1007 -570204.1007 11.6557 0 0 0.020201 0.4 -0.4 1 A_con 1 
17 5 70.8068 54.0869 0.37188 0.51679 0.67908 0.68982 0.52 0.52 1 1 0.08 -0.076 0.2 0.2 538666.2579 538666.2579 70.8068 0.4 1.6442 0.020201 0.4 0.4 1 B_inc 0 
17 6 51.9025 65.8899 0.52987 0.40864 0.68942 0.6845 0.48 0.48 1 1 0.152 0 0.4 0 381676.7438 -381676.7438 51.9025 0.4 2.3201 0.020201 0.4 0 1 A_inc 0 
17 7 58.2952 103.8385 0.45086 0.056126 0.68842 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 67038.0481 62738.5008 58.2952 0.6 5.0496 0.014243 0.2 0.2 1 A_con 1 
17 8 36.3747 56.0308 0.68436 0.514 0.66693 0.68987 0.52 0.52 1 1 0 0 0 0 227781.2087 -198179.2941 36.3747 0 0 0.043339 0.6 -0.6 1 B_inc 0 
17 9 46.3891 105.1231 0.57758 0.068523 0.68604 0.52407 -0.28 -0.28 1 1 0 -0.152 0 0.4 101023.0122 100805.967 46.3891 0.4 2.3201 0.028688 0.4 0.4 1 B_con 0 
17 10 79.1345 68.9649 0.27024 0.35838 0.65332 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 398742.217 398742.217 79.1345 0.6 5.0496 0.014243 0.2 0.2 1 B_inc 0 
17 11 52.0008 68.9173 0.505 0.35838 0.68997 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 410752.888 -355494.455 52.0008 0.6 5.0496 0.061837 1.2 0 1 A_inc 0 
17 12 58.9871 68.9791 0.44498 0.35838 0.68802 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 48938.0595 48567.8735 58.9871 0.6 5.0496 0 0 0 1 A_inc 1 
17 13 73.6109 68.9173 0.3177 0.35838 0.66746 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 462574.3844 115848.9369 73.6109 0.6 5.0496 0.061837 1.2 0 1 B_inc 1 
17 14 67.0977 69.3929 0.33095 0.31105 0.67072 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 467091.8566 -65956.638 67.0977 0.8 10.0232 0.073271 1.4 0.2 1 A_inc 1 
17 15 72.3968 69.3828 0.28493 0.31105 0.65812 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 472399.369 38449.6047 72.3968 0.8 10.0232 0.083287 1.6 0 1 B_inc 1 
17 16 71.2928 100.0635 0.29522 0.045861 0.66126 0.49326 -0.28 -0.28 1 1 0 -0.304 0 0.8 13836.078 -13719.4133 71.2928 0.8 10.0232 0 0 0 1 B_con 0 
17 17 89.6583 103.8385 0.17903 0.056126 0.61308 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 242069.3137 242069.3137 89.6583 0.6 5.0496 0.014243 0.2 -0.2 1 B_con 1 
17 18 22.7152 103.6588 0.80275 0.1012 0.62277 0.5579 1.28 1.28 1 1 0 0 0 0 529029.1524 -529029.1524 22.7152 0 0 0.043339 0.6 -0.6 1 A_con 1 
17 19 59.0435 104.9172 0.48101 0.083417 0.68976 0.54066 1.28 1.28 1 1 0.076 0 0.2 0 307326.6516 307326.6516 59.0435 0.2 0.82212 0.014243 0.2 0.2 1 A_con 0 
17 20 85.154 58.7189 0.23455 0.46366 0.63987 0.68914 0.48 0.48 1 1 0.152 -0.08 0.4 0.2 255112.4248 255112.4248 85.154 0.6 3.1422 0.020201 0.4 0.4 1 A_inc 0 
17 21 78.5873 103.8325 0.27493 0.056126 0.6549 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 81080.3253 -80766.0346 78.5873 0.6 5.0496 0.020201 0.4 5.5511e-17 1 A_con 0 
17 22 92.7404 105.808 0.16879 0.055535 0.6072 0.50744 1.28 1.28 1 1 0.152 0.08 0.4 0.2 83699.2544 83699.2544 92.7404 0.6 3.1422 0.020201 0.4 -5.5511e-17 1 A_con 1 
17 23 99.5353 58.7391 0.11008 0.46366 0.56568 0.68914 0.48 0.48 1 1 0.152 -0.08 0.4 0.2 2346.1579 2311.2799 99.5353 0.6 3.1422 0 0 0 1 A_inc 1 
17 24 89.7079 103.8325 0.17855 0.056126 0.61281 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 21534.573 -21534.573 89.7079 0.6 5.0496 0.020201 0.4 5.5511e-17 1 A_con 1 
17 25 22.2387 56.0308 0.80688 0.514 0.62066 0.68987 0.52 0.52 1 1 0 0 0 0 546447.25 -546447.25 22.2387 0 0 0.043339 0.6 -0.6 1 B_inc 1 
17 26 33.8618 61.3662 0.69927 0.46088 0.66286 0.689 0.52 0.52 1 1 0 -0.076 0 0.2 36857.4904 36575.8816 33.8618 0.2 0.82212 0.014243 0.2 0.2 1 B_inc 0 
17 27 46.0194 103.824 0.55713 0.056126 0.68786 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 89028.7982 89028.7943 46.0194 0.6 5.0496 0.028688 0.4 0.4 1 B_con 0 
17 28 42.6226 104.8857 0.62306 0.083417 0.67994 0.54066 1.28 1.28 1 1 0.076 0 0.2 0 186362.8435 -55762.7673 42.6226 0.2 0.82212 0.045736 0.8 -0.4 1 A_con 1 
17 29 42.2614 103.6879 0.63359 0.1012 0.67811 0.5579 -0.28 -0.28 1 1 0 0 0 0 87761.2672 -37780.5854 42.2614 0 0 0.014243 0.2 -0.2 1 B_con 1 
