id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
2 1 108.2005 55.4311 0.047537 0.5049 0.98861 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 0 0 108.2005 0.4 1.6442 0.048577 0.6 -0.2 1 inc 1 
2 2 99.1458 72.7129 0.0965 0.3256 1.1425 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 1966.0624 -1966.0351 99.1458 0.6 5.0496 0.048577 0.6 0.2 1 inc -1 
2 3 91.4781 105.9902 0.16338 0.037599 1.2768 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 31423.9028 -31320.9821 91.4781 0.6 5.0496 0 0 0 1 con 1 
2 4 99.6281 68.933 0.11621 0.38225 1.1883 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 31689.7487 31689.7487 99.6281 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
2 5 91.8343 105.9688 0.16011 0.037599 1.2714 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 29112.079 -29112.079 91.8343 0.6 5.0496 0.02144 0.2 0.2 1 con 0 
2 6 99.7988 107.5347 0.11473 0.047685 1.1851 0.98921 1.465 1.465 1 1 0.152 0 0.4 0 29204.2991 29204.2991 99.7988 0.4 2.3201 0.02144 0.2 -0.2 1 con 1 
2 7 103.9427 107.8898 0.071692 0.037481 1.0738 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 1163.2328 1047.2725 103.9427 0.6 3.1422 0.02144 0.2 0.2 1 con 1 
2 8 105.836 61.1112 0.055468 0.4431 1.0192 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 302.9307 302.9128 105.836 0.6 3.1422 0 0 0 1 inc 0 
2 9 96.9194 105.9598 0.11595 0.037599 1.1878 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 4933.7656 -4933.7656 96.9194 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 0 
2 10 102.3751 107.8808 0.0852 0.037481 1.113 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 4439.2494 4435.7977 102.3751 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 con 1 
2 11 105.1218 61.1112 0.061658 0.4431 1.0412 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 468.1343 424.6155 105.1218 0.6 3.1422 0 0 0 1 inc 0 
2 12 96.2404 72.7311 0.12184 0.3256 1.2003 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 6645.5228 -6645.5228 96.2404 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 0 
2 13 88.8703 105.9902 0.18598 0.037599 1.3113 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 45224.5581 -45198.5313 88.8703 0.6 5.0496 0 0 0 1 con 0 
2 14 98.6398 72.7615 0.10131 0.3256 1.1543 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 49665.4483 49665.4483 98.6398 0.6 5.0496 0 0 0 1 inc 0 
