id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
6 1 69.4519 69.4519 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 0 0 69.4519 0.8 10.0232 0.014243 0.2 0.2 1 B_inc 1 
6 2 73.1408 99.9802 0.27848 0.045861 0.65606 0.49326 1.28 1.28 1 1 0.304 0 0.8 0 478217.9574 30172.4362 73.1408 0.8 10.0232 0.083287 1.6 0 1 A_con 1 
6 3 90.3743 103.8385 0.17282 0.056126 0.60956 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 231729.825 231729.825 90.3743 0.6 5.0496 0.014243 0.2 -0.2 1 A_con -1 
6 4 22.454 103.6588 0.80501 0.1012 0.62162 0.5579 -0.28 -0.28 1 1 0 0 0 0 529377.8151 -529377.8151 22.454 0 0 0.043339 0.6 -0.6 1 B_con 0 
6 5 57.3618 104.9172 0.49559 0.083417 0.68997 0.54066 1.28 1.28 1 1 0.076 0 0.2 0 260120.7878 260120.7878 57.3618 0.2 0.82212 0.014243 0.2 0.2 1 A_con 0 
6 6 34.2948 56.0599 0.70264 0.514 0.66188 0.68987 0.52 0.52 1 1 0 0 0 0 255479.1614 -255479.1614 34.2948 0 0 0.014243 0.2 -0.2 1 B_inc 1 
6 7 79.3478 68.9358 0.26814 0.35838 0.6526 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 482518.8322 482518.8322 79.3478 0.6 5.0496 0.043339 0.6 0.6 1 A_inc 0 
6 8 75.4263 68.9791 0.3025 0.35838 0.66336 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 102113.9489 -101904.4842 75.4263 0.6 5.0496 0 0 0 1 A_inc 0 
6 9 61.8285 103.7909 0.41982 0.056126 0.68577 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 449877.0364 -152636.057 61.8285 0.6 5.0496 0.061837 1.2 0 1 B_con 0 
6 10 36.2515 103.6588 0.68543 0.1012 0.66665 0.5579 1.28 1.28 1 1 0 0 0 0 258912.2978 -198314.8265 36.2515 0 0 0.043339 0.6 -0.6 1 A_con 1 
