id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
5 1 108.2005 108.2005 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 0 0 108.2005 0.4 1.6442 0.048577 0.6 -0.2 1 con 0 
5 2 108.2491 108.2491 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 111.1801 -72.7592 108.2491 0.4 1.6442 0 0 0 1 con -1 
5 3 108.2491 108.2491 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 0 0 108.2491 0.4 1.6442 0 0 0 1 con 0 
5 4 108.2491 55.4797 0.047537 0.5049 0.98861 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 0 0 108.2491 0.4 1.6442 0 0 0 1 inc 0 
5 5 99.1458 72.7129 0.0965 0.3256 1.1425 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 1893.2759 -1893.2759 99.1458 0.6 5.0496 0.048577 0.6 0.2 1 inc 0 
5 6 91.4781 105.9902 0.16338 0.037599 1.2768 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 31423.9028 -31320.9821 91.4781 0.6 5.0496 0 0 0 1 con 0 
5 7 99.6281 107.5347 0.11621 0.047685 1.1883 0.98921 1.465 1.465 1 1 0.152 0 0.4 0 31689.7487 31689.7487 99.6281 0.4 2.3201 0.02144 0.2 -0.2 1 con 1 
5 8 103.8623 107.8898 0.072389 0.037481 1.0759 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 1242.9376 1127.8602 103.8623 0.6 3.1422 0.02144 0.2 0.2 1 con 0 
5 9 105.7981 107.9113 0.055797 0.037481 1.0204 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 310.9371 310.9193 105.7981 0.6 3.1422 0 0 0 1 con 1 
5 10 106.762 55.4582 0.060239 0.5049 1.0363 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 82.365 82.365 106.762 0.4 1.6442 0.02144 0.2 -0.2 1 inc 1 
5 11 97.822 105.9417 0.10797 0.037599 1.1699 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 3374.7501 -3374.7501 97.822 0.6 5.0496 0.048577 0.6 0.2 1 con 0 
5 12 102.8826 107.8808 0.080801 0.037481 1.1007 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 2898.2166 2898.2166 102.8826 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 con 1 
5 13 105.3498 107.9113 0.059682 0.037481 1.0343 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 393.0606 349.0693 105.3498 0.6 3.1422 0 0 0 1 con 0 
5 14 106.5114 61.1112 0.049614 0.4431 0.99694 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 108.8641 108.8641 106.5114 0.6 3.1422 0 0 0 1 inc 0 
5 15 97.6 72.7311 0.11006 0.3256 1.1747 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 3657.5935 -3657.5935 97.6 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 0 
5 16 90.05 105.9902 0.17576 0.037599 1.2962 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 39816.588 -39789.1497 90.05 0.6 5.0496 0 0 0 1 con 0 
5 17 99.0677 72.7615 0.097598 0.3256 1.1452 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 41542.1649 41542.1649 99.0677 0.6 5.0496 0 0 0 1 inc 0 
5 18 91.3593 105.9902 0.16441 0.037599 1.2784 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 32130.4852 -32130.4852 91.3593 0.6 5.0496 0 0 0 1 con 0 
5 19 99.5746 68.933 0.11668 0.38225 1.1893 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 32502.3532 32502.3532 99.5746 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
5 20 91.7922 72.7401 0.16047 0.3256 1.272 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 29375.4797 -29375.4797 91.7922 0.6 5.0496 0.02144 0.2 0.2 1 inc 0 
5 21 85.3084 105.9902 0.21685 0.037599 1.352 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 46154.6535 -46121.1003 85.3084 0.6 5.0496 0 0 0 1 con 0 
5 22 97.3712 105.9902 0.1123 0.037599 1.1797 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 72902.8567 72902.8567 97.3712 0.6 5.0496 0 0 0 1 con 1 
5 23 102.6065 107.8808 0.083195 0.037481 1.1074 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 3615.6177 3615.6177 102.6065 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 con 0 
5 24 105.2252 61.1112 0.060762 0.4431 1.0381 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 432.3788 388.6457 105.2252 0.6 3.1422 0 0 0 1 inc 0 
5 25 96.3364 72.7311 0.12101 0.3256 1.1985 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 6373.5451 -6373.5451 96.3364 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 0 
5 26 88.952 72.7615 0.18527 0.3256 1.3102 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 44919.0333 -44892.9015 88.952 0.6 5.0496 0 0 0 1 inc 0 
5 27 83.206 72.7615 0.23507 0.3256 1.3731 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 39679.751 -39679.751 83.206 0.6 5.0496 0 0 0 1 inc 1 
5 28 79.5859 73.7635 0.22316 0.27362 1.3595 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 24663.5063 -24663.5063 79.5859 0.8 10.0232 0.02144 0.2 0.2 1 inc 0 
5 29 77.374 73.785 0.24251 0.27362 1.3811 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 14719.9546 -14694.3253 77.374 0.8 10.0232 0 0 0 1 inc 1 
5 30 75.9724 101.9419 0.25466 0.029581 1.3936 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 8715.093 -8715.093 75.9724 0.8 10.0232 0 0 0 1 con 1 
5 31 93.8337 72.7401 0.14278 0.3256 1.2412 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 121657.8438 121657.8438 93.8337 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
5 32 86.8892 72.7615 0.20315 0.3256 1.3348 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 48606.6925 -48606.6925 86.8892 0.6 5.0496 0 0 0 1 inc 1 
5 33 81.7584 101.9205 0.20433 0.029581 1.3363 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 34311.3677 -34311.3677 81.7584 0.8 10.0232 0.02144 0.2 0.2 1 con 1 
5 34 96.1084 72.7401 0.12306 0.3256 1.2028 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 93252.8408 93252.8408 96.1084 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
5 35 88.7509 72.7615 0.18702 0.3256 1.3127 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 45689.6017 -45689.6017 88.7509 0.6 5.0496 0 0 0 1 inc 0 
5 36 83.0625 72.7615 0.23632 0.3256 1.3745 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 39166.8374 -39166.8374 83.0625 0.6 5.0496 0 0 0 1 inc 1 
5 37 79.5029 101.9205 0.22388 0.029581 1.3604 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 24293.4104 -24293.4104 79.5029 0.8 10.0232 0.02144 0.2 0.2 1 con 1 
5 38 95.2169 72.7401 0.13079 0.3256 1.2184 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 105835.7601 105835.7601 95.2169 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
5 39 88.0071 72.7615 0.19346 0.3256 1.3218 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 47710.335 -47710.335 88.0071 0.6 5.0496 0 0 0 1 inc 1 
5 40 82.5363 72.7615 0.24088 0.3256 1.3794 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 37244.511 -37244.511 82.5363 0.6 5.0496 0 0 0 1 inc 1 
5 41 79.1996 101.9205 0.22651 0.029581 1.3634 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 22941.0453 -22941.0453 79.1996 0.8 10.0232 0.02144 0.2 0.2 1 con 0 
5 42 95.0979 72.7401 0.13182 0.3256 1.2205 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 107379.0316 107379.0316 95.0979 0.6 5.0496 0.02144 0.2 -0.2 1 inc 1 
5 43 87.9093 72.7615 0.19431 0.3256 1.3229 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 47891.3888 -47891.3888 87.9093 0.6 5.0496 0 0 0 1 inc 0 
5 44 82.4676 72.7615 0.24147 0.3256 1.38 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 36989.4454 -36989.4454 82.4676 0.6 5.0496 0 0 0 1 inc 0 
5 45 79.1602 101.9205 0.22685 0.029581 1.3638 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 22765.0784 -22765.0784 79.1602 0.8 10.0232 0.02144 0.2 0.2 1 con 0 
5 46 95.0824 72.7401 0.13195 0.3256 1.2207 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 107577.3977 107577.3977 95.0824 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
5 47 87.8966 105.9902 0.19442 0.037599 1.3231 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 47913.4287 -47913.4287 87.8966 0.6 5.0496 0 0 0 1 con 1 
5 48 98.2898 72.7615 0.10434 0.3256 1.1615 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 56250.4024 56250.4024 98.2898 0.6 5.0496 0 0 0 1 inc 0 
