id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
12 1 108.2005 108.2005 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 0 0 108.2005 0.4 1.6442 0.048577 0.6 -0.2 1 con 0 
12 2 108.2491 108.2491 0.047537 0.047537 0.98861 0.98861 1.465 1.465 1 1 0.076 0.077 0.2 0.2 111.1801 -72.7592 108.2491 0.4 1.6442 0 0 0 1 con -1 
12 3 108.2491 55.4797 0.047537 0.5049 0.98861 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 0 0 108.2491 0.4 1.6442 0 0 0 1 inc 0 
12 4 99.1458 72.7129 0.0965 0.3256 1.1425 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 1893.2759 -1893.2759 99.1458 0.6 5.0496 0.048577 0.6 0.2 1 inc 0 
12 5 91.4781 72.7615 0.16338 0.3256 1.2768 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 31423.9028 -31320.9821 91.4781 0.6 5.0496 0 0 0 1 inc 1 
12 6 85.0556 105.9902 0.21904 0.037599 1.3547 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 45556.6904 -45556.6904 85.0556 0.6 5.0496 0 0 0 1 con 0 
12 7 97.2822 72.7615 0.11307 0.3256 1.1814 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 74451.1589 74451.1589 97.2822 0.6 5.0496 0 0 0 1 inc 1 
12 8 89.7429 72.7615 0.17842 0.3256 1.3002 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 41372.4893 -41372.4893 89.7429 0.6 5.0496 0 0 0 1 inc 1 
12 9 83.7754 72.7615 0.23014 0.3256 1.3676 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 41654.1954 -41654.1954 83.7754 0.6 5.0496 0 0 0 1 inc 1 
12 10 79.9161 73.7635 0.2203 0.27362 1.3562 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 26137.5896 -26137.5896 79.9161 0.8 10.0232 0.02144 0.2 0.2 1 inc 1 
12 11 77.5844 73.785 0.24069 0.27362 1.3792 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 15642.8992 -15617.3908 77.5844 0.8 10.0232 0 0 0 1 inc 0 
12 12 76.103 73.785 0.25353 0.27362 1.3924 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 9269.4639 -9269.4639 76.103 0.8 10.0232 0 0 0 1 inc 1 
12 13 75.1894 101.9419 0.26145 0.029581 1.4002 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 5452.8404 -5452.8404 75.1894 0.8 10.0232 0 0 0 1 con 1 
12 14 93.5311 72.7401 0.1454 0.3256 1.246 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 124522.2028 124522.2028 93.5311 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
12 15 86.65 72.7615 0.20522 0.3256 1.3374 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 48486.2637 -48486.2637 86.65 0.6 5.0496 0 0 0 1 inc 1 
12 16 81.6145 101.9205 0.20558 0.029581 1.3379 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 33680.6675 -33680.6675 81.6145 0.8 10.0232 0.02144 0.2 0.2 1 con 1 
12 17 96.0511 105.9688 0.12356 0.037599 1.2039 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 94114.2056 94114.2056 96.0511 0.6 5.0496 0.02144 0.2 -0.2 1 con 1 
12 18 101.8977 107.8808 0.089338 0.037481 1.1241 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 6756.4459 6667.046 101.8977 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 con 1 
12 19 104.9108 107.9113 0.063487 0.037481 1.0474 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 550.9774 507.9002 104.9108 0.6 3.1422 0 0 0 1 con 1 
12 20 106.2926 107.9113 0.05151 0.037481 1.0043 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 138.7723 138.7723 106.2926 0.6 3.1422 0 0 0 1 con 1 
12 21 107.0857 55.4582 0.057434 0.5049 1.0264 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 57.3003 57.3003 107.0857 0.4 1.6442 0.02144 0.2 -0.2 1 inc 1 
12 22 98.1008 105.9417 0.10556 0.037599 1.1643 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 3002.0379 -3002.0379 98.1008 0.6 5.0496 0.048577 0.6 0.2 1 con 1 
12 23 103.0378 61.0808 0.079457 0.4431 1.0969 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 2533.5245 2533.5245 103.0378 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 1 
12 24 94.4682 105.9598 0.1372 0.037599 1.2308 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 13589.1602 -13588.6914 94.4682 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 1 
12 25 101.0544 61.0808 0.096647 0.4431 1.1428 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 13126.6239 13126.154 101.0544 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
12 26 92.9441 72.7311 0.15041 0.3256 1.2549 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 22081.1849 -22081.1732 92.9441 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
12 27 86.198 72.7615 0.20914 0.3256 1.3425 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 47962.1102 -47938.89 86.198 0.6 5.0496 0 0 0 1 inc 1 
12 28 81.3437 101.9205 0.20792 0.029581 1.3409 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 32488.5262 -32488.5262 81.3437 0.8 10.0232 0.02144 0.2 0.2 1 con 0 
12 29 95.9435 105.9688 0.12449 0.037599 1.2058 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 95713.0183 95713.0183 95.9435 0.6 5.0496 0.02144 0.2 -0.2 1 con 1 
12 30 101.8395 61.0808 0.089842 0.4431 1.1254 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 7097.3548 7008.6272 101.8395 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 1 
12 31 93.5293 105.9598 0.14534 0.037599 1.2459 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 18621.9636 -18621.8762 93.5293 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 0 
12 32 100.5809 68.933 0.10795 0.38225 1.1699 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 18247.4881 18247.4007 100.5809 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
12 33 92.594 72.7401 0.15352 0.3256 1.2603 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 24365.4798 -24365.4798 92.594 0.6 5.0496 0.02144 0.2 0.2 1 inc 0 
