id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
3 1 69.434 69.434 0.31105 0.31105 0.66571 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 0 0 69.434 0.8 10.0232 0.032128 0.6 0.2 1 A_inc 0 
3 2 69.4661 100.0635 0.31105 0.045861 0.66571 0.49326 1.28 1.28 1 1 0.304 0 0.8 0 104.2217 72.7523 69.4661 0.8 10.0232 0 0 0 1 A_con 1 
3 3 35.0065 104.8714 0.68895 0.083417 0.66571 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 306902.0404 -221937.6547 35.0065 0.2 0.82212 0.060043 1 -0.6 1 B_con -1 
3 4 47.3708 61.3603 0.58213 0.46088 0.68556 0.689 0.48 0.48 1 1 0.076 0 0.2 0 131768.6826 50258.9196 47.3708 0.2 0.82212 0.020201 0.4 0 1 A_inc 0 
3 5 54.9096 68.9504 0.48007 0.35838 0.68974 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 94601.8593 92590.6598 54.9096 0.6 5.0496 0.028688 0.4 0.4 1 A_inc 0 
3 6 72.491 103.7909 0.32741 0.056126 0.66988 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 444397.0093 149525.0719 72.491 0.6 5.0496 0.061837 1.2 0 1 B_con 0 
3 7 31.5584 103.6588 0.7261 0.1012 0.65455 0.5579 1.28 1.28 1 1 0 0 0 0 342494.0637 -326031.5182 31.5584 0 0 0.043339 0.6 -0.6 1 A_con 1 
3 8 49.4207 103.7022 0.57166 0.1012 0.68663 0.5579 -0.28 -0.28 1 1 0 0 0 0 106098.1594 91819.9916 49.4207 0 0 0 0 0 1 B_con 0 
3 9 79.8447 58.707 0.28046 0.46366 0.6567 0.68914 0.52 0.52 1 1 0.08 -0.152 0.2 0.4 451936.8661 451936.8661 79.8447 0.6 3.1422 0.032128 0.6 0.6 1 B_inc 1 
3 10 47.7448 105.1197 0.5658 0.068523 0.68716 0.52407 1.28 1.28 1 1 0.152 0 0.4 0 436492.3462 -435992.2562 47.7448 0.4 2.3201 0.032128 0.6 -0.2 1 A_con 0 
3 11 39.9386 103.6735 0.6536 0.1012 0.67418 0.5579 -0.28 -0.28 1 1 0 0 0 0 131384.9669 -95352.3397 39.9386 0 0 0.028688 0.4 -0.4 1 B_con 1 
3 12 73.7308 105.1231 0.34061 0.068523 0.67293 0.52407 -0.28 -0.28 1 1 0 -0.152 0 0.4 511895.8286 511895.8286 73.7308 0.4 2.3201 0.028688 0.4 0.4 1 B_con 1 
3 13 91.9152 50.7598 0.16289 0.51959 0.60366 0.68975 0.52 0.52 1 1 0.16 -0.152 0.4 0.4 29688.6768 29688.6768 91.9152 0.8 4.6402 0.028688 0.4 0.4 1 B_inc 0 
3 14 38.779 103.6613 0.66354 0.1012 0.672 0.5579 1.28 1.28 1 1 0 0 0 0 520229.3552 -520229.3552 38.779 0 0 0.040811 0.8 -0.8 1 A_con 1 
