id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
16 1 105.8957 105.8957 0.054951 0.054951 0.50663 0.50663 -0.28 -0.28 1 1 -0.16 -0.076 0.4 0.2 0 0 105.8957 0.6 3.1422 0 0 0 1 B_con 1 
16 2 11.6437 103.67 0.8988 0.1012 0.5579 0.5579 1.28 1.28 1 1 0 0 0 0 570204.1007 -570204.1007 11.6437 0 0 0.032128 0.6 -0.6 1 A_con 0 
16 3 45.2863 103.7022 0.6075 0.1012 0.68236 0.5579 1.28 1.28 1 1 0 0 0 0 30362.9275 30306.9275 45.2863 0 0 0 0 0 1 A_con -1 
16 4 40.5799 103.7022 0.64829 0.1012 0.67528 0.5579 -0.28 -0.28 1 1 0 0 0 0 15847.4674 -15847.4674 40.5799 0 0 0 0 0 1 B_con 0 
16 5 43.3787 103.7022 0.62403 0.1012 0.67978 0.5579 1.28 1.28 1 1 0 0 0 0 7777.7462 7777.7462 43.3787 0 0 0 0 0 1 A_con 0 
16 6 41.6898 56.0741 0.63867 0.514 0.67717 0.68987 0.52 0.52 1 1 0 0 0 0 5425.0484 -5130.5749 41.6898 0 0 0 0 0 1 B_inc 1 
16 7 47.7969 61.3662 0.57849 0.46088 0.68595 0.689 0.52 0.52 1 1 0 -0.076 0 0.2 99006.6215 92137.8338 47.7969 0.2 0.82212 0.014243 0.2 0.2 1 B_inc 0 
16 8 55.4962 103.824 0.47499 0.056126 0.68959 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 86312.3914 84809.6481 55.4962 0.6 5.0496 0.028688 0.4 0.4 1 B_con 0 
16 9 83.3954 68.9791 0.23343 0.35838 0.63941 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 348786.1537 348786.1537 83.3954 0.6 5.0496 0 0 0 1 B_inc 0 
16 10 48.8018 65.8578 0.55647 0.40864 0.68791 0.6845 0.48 0.48 1 1 0.152 0 0.4 0 425698.2049 -401804.4627 48.8018 0.4 2.3201 0.052313 1 -0.2 1 A_inc 1 
16 11 75.9462 68.9268 0.29754 0.35838 0.66194 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 448869.1219 228271.4799 75.9462 0.6 5.0496 0.052313 1 0.2 1 B_inc 0 
16 12 73.2718 103.8527 0.32118 0.056126 0.66834 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 43194.6661 -43094.5658 73.2718 0.6 5.0496 0 0 0 1 B_con 1 
16 13 31.9515 56.0308 0.7227 0.514 0.65568 0.68987 0.48 0.48 1 1 0 0 0 0 336555.8189 -305691.972 31.9515 0 0 0.043339 0.6 -0.6 1 A_inc 0 
