id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
1 1 69.4079 69.4079 0.31105 0.31105 0.66571 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 0 0 69.4079 0.8 10.0232 0.058199 0.8 0.8 1 A_inc 0 
1 2 69.4661 69.4661 0.31105 0.31105 0.66571 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 304.2864 302.5341 69.4661 0.8 10.0232 0 0 0 1 A_inc 1 
1 3 73.1408 69.3828 0.27848 0.31105 0.65606 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 478241.8171 30100.5609 73.1408 0.8 10.0232 0.083287 1.6 0 1 B_inc -1 
1 4 70.915 99.9802 0.29777 0.045861 0.662 0.49326 1.28 1.28 1 1 0.304 0 0.8 0 477478.4174 -18225.293 70.915 0.8 10.0232 0.083287 1.6 0 1 A_con 0 
1 5 34.2796 104.8714 0.69525 0.083417 0.66399 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 314787.546 -237680.2837 34.2796 0.2 0.82212 0.060043 1 -0.6 1 B_con 1 
1 6 47.8694 61.3603 0.57781 0.46088 0.68602 0.689 0.48 0.48 1 1 0.076 0 0.2 0 133433.1354 59493.291 47.8694 0.2 0.82212 0.020201 0.4 0 1 A_inc 0 
1 7 55.2718 68.9504 0.47694 0.35838 0.68965 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 92806.4497 90533.3698 55.2718 0.6 5.0496 0.028688 0.4 0.4 1 A_inc 1 
1 8 72.2989 103.7909 0.32907 0.056126 0.67028 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 444153.1958 144352.0972 72.2989 0.6 5.0496 0.061837 1.2 0 1 B_con 1 
1 9 90.2336 103.8527 0.17416 0.056126 0.61033 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 217782.9177 217782.9177 90.2336 0.6 5.0496 0 0 0 1 B_con 1 
1 10 21.764 56.0308 0.81099 0.514 0.61851 0.68987 0.48 0.48 1 1 0 0 0 0 554338.4905 -554338.4905 21.764 0 0 0.043339 0.6 -0.6 1 A_inc 0 
1 11 33.4383 56.0741 0.71019 0.514 0.65963 0.68987 0.48 0.48 1 1 0 0 0 0 32562.6759 32277.4421 33.4383 0 0 0 0 0 1 A_inc 0 
1 12 83.7525 68.9358 0.22996 0.35838 0.63795 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 452778.0151 410912.9364 83.7525 0.6 5.0496 0.043339 0.6 0.6 1 B_inc 1 
1 13 78.3382 103.8527 0.27726 0.056126 0.65567 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 70075.042 -69935.8419 78.3382 0.6 5.0496 0 0 0 1 B_con 1 
1 14 29.6044 56.0308 0.74304 0.514 0.64862 0.68987 0.48 0.48 1 1 0 0 0 0 376949.5408 -362424.9177 29.6044 0 0 0.043339 0.6 -0.6 1 A_inc 0 
1 15 85.8359 103.8094 0.2119 0.056126 0.6299 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 465678.9328 458391.3658 85.8359 0.6 5.0496 0.043339 0.6 0.6 1 B_con 1 
1 16 25.268 56.0308 0.78062 0.514 0.63333 0.68987 0.48 0.48 1 1 0 0 0 0 467168.0023 -467064.1678 25.268 0 0 0.043339 0.6 -0.6 1 A_inc 0 
1 17 88.2104 68.9358 0.19132 0.35838 0.61973 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 498815.4398 498815.4398 88.2104 0.6 5.0496 0.043339 0.6 0.6 1 B_inc 1 
1 18 81.4667 103.8527 0.25015 0.056126 0.64607 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 90032.8133 -89877.8802 81.4667 0.6 5.0496 0 0 0 1 B_con 1 
1 19 27.8645 103.6588 0.75812 0.1012 0.64285 0.5579 1.28 1.28 1 1 0 0 0 0 410346.7569 -405264.021 27.8645 0 0 0.043339 0.6 -0.6 1 A_con 0 
1 20 52.571 104.9172 0.53711 0.083417 0.6891 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 153032.2949 149181.6008 52.571 0.2 0.82212 0.014243 0.2 0.2 1 B_con 1 
1 21 36.733 103.6879 0.68151 0.1012 0.66766 0.5579 1.28 1.28 1 1 0 0 0 0 147575.0312 -146535.1893 36.733 0 0 0.014243 0.2 -0.2 1 A_con 0 
1 22 70.4249 105.1231 0.36926 0.068523 0.67862 0.52407 1.28 1.28 1 1 0.152 0 0.4 0 523077.6135 523077.6135 70.4249 0.4 2.3201 0.028688 0.4 0.4 1 A_con 1 
1 23 28.2721 103.6735 0.75471 0.1012 0.6442 0.5579 -0.28 -0.28 1 1 0 0 0 0 530176.9969 -530176.9969 28.2721 0 0 0.028688 0.4 -0.4 1 B_con 0 
1 24 51.9605 103.7022 0.54965 0.1012 0.68839 0.5579 1.28 1.28 1 1 0 0 0 0 97467.9112 97467.9112 51.9605 0 0 0 0 0 1 A_con 1 
1 25 36.9141 56.0741 0.68006 0.514 0.66803 0.68987 0.52 0.52 1 1 0 0 0 0 91683.0648 -91683.0648 36.9141 0 0 0 0 0 1 B_inc 1 
1 26 44.4904 104.9172 0.60715 0.083417 0.68241 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 73059.9717 71120.7119 44.4904 0.2 0.82212 0.014243 0.2 0.2 1 B_con 0 
1 27 77.4298 105.1376 0.30867 0.068523 0.66507 0.52407 -0.28 -0.28 1 1 0 -0.152 0 0.4 463732.9178 463732.9178 77.4298 0.4 2.3201 0.014243 0.2 0.2 1 B_con 0 
1 28 26.1319 103.6735 0.77326 0.1012 0.63657 0.5579 1.28 1.28 1 1 0 0 0 0 541231.1876 -541231.1876 26.1319 0 0 0.028688 0.4 -0.4 1 A_con 0 
1 29 53.7289 103.7022 0.53432 0.1012 0.68923 0.5579 -0.28 -0.28 1 1 0 0 0 0 142384.6977 142384.6977 53.7289 0 0 0 0 0 1 B_con 1 
1 30 35.9903 103.7022 0.68807 0.1012 0.66595 0.5579 1.28 1.28 1 1 0 0 0 0 136997.1269 -136997.1269 35.9903 0 0 0 0 0 1 A_con 1 
1 31 69.5755 54.0869 0.38255 0.51679 0.68085 0.68982 0.48 0.48 1 1 0.076 -0.08 0.2 0.2 524923.5535 524923.5535 69.5755 0.4 1.6442 0.020201 0.4 0.4 1 A_inc 0 
1 32 68.0035 103.8206 0.36656 0.056126 0.67814 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 150693.4623 -136051.5978 68.0035 0.6 5.0496 0.032128 0.6 0.2 1 A_con 1 
1 33 88.5693 58.7189 0.20495 0.46366 0.62658 0.68914 0.48 0.48 1 1 0.152 -0.08 0.4 0.2 168763.8809 168763.8809 88.5693 0.6 3.1422 0.020201 0.4 -5.5511e-17 1 A_inc 0 
1 34 81.6504 103.8325 0.24838 0.056126 0.6454 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 82202.9937 -82194.8794 81.6504 0.6 5.0496 0.020201 0.4 5.5511e-17 1 A_con 1 
1 35 93.8678 68.9791 0.14267 0.35838 0.59055 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 84276.4957 84276.4957 93.8678 0.6 5.0496 0 0 0 1 A_inc 1 
1 36 38.6241 104.8857 0.65772 0.083417 0.67329 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 498783.0849 -498783.0849 38.6241 0.2 0.82212 0.045736 0.8 -0.4 1 B_con 1 
1 37 44.9842 61.3603 0.60281 0.46088 0.68301 0.689 0.48 0.48 1 1 0.076 0 0.2 0 128380.3466 5254.6519 44.9842 0.2 0.82212 0.020201 0.4 0 1 A_inc 1 
1 38 53.1513 68.9504 0.49531 0.35838 0.68997 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 102224.6956 101100.0899 53.1513 0.6 5.0496 0.028688 0.4 0.4 1 A_inc 0 
1 39 59.6485 103.8527 0.43925 0.056126 0.68758 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 45578.3507 45167.169 59.6485 0.6 5.0496 0 0 0 1 A_con 0 
1 40 36.8347 103.6588 0.68037 0.1012 0.66795 0.5579 -0.28 -0.28 1 1 0 0 0 0 242866.9876 -185133.6654 36.8347 0 0 0.043339 0.6 -0.6 1 B_con 0 
1 41 45.7407 103.7022 0.60356 0.1012 0.68291 0.5579 1.28 1.28 1 1 0 0 0 0 80223.3726 26199.2563 45.7407 0 0 0 0 0 1 A_con 1 
1 42 77.4792 105.1231 0.30812 0.068523 0.66492 0.52407 1.28 1.28 1 1 0.152 0 0.4 0 491533.3926 491533.3926 77.4792 0.4 2.3201 0.028688 0.4 0.4 1 A_con 1 
1 43 25.737 103.6735 0.77668 0.1012 0.63508 0.5579 -0.28 -0.28 1 1 0 0 0 0 550633.7262 -550633.7262 25.737 0 0 0.028688 0.4 -0.4 1 B_con 1 
1 44 61.3109 103.7022 0.46861 0.1012 0.68936 0.5579 -0.28 -0.28 1 1 0 0 0 0 410861.8726 410861.8726 61.3109 0 0 0 0 0 1 B_con 0 
