id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
10 1 108.2186 55.4492 0.047537 0.5049 0.98861 1.506 0.695 0.695 1 1 0.076 -0.077 0.2 0.2 0 0 108.2186 0.4 1.6442 0.030455 0.4 0 1 inc 1 
10 2 99.1458 105.9417 0.0965 0.037599 1.1425 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 1898.8045 -1889.6606 99.1458 0.6 5.0496 0.048577 0.6 0.2 1 con -1 
10 3 103.6261 61.0808 0.074358 0.4431 1.0819 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 1538.9645 1538.9176 103.6261 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
10 4 94.9525 72.7311 0.133 0.3256 1.2228 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 11327.9309 -11327.1411 94.9525 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
10 5 87.7976 72.7615 0.19528 0.3256 1.3242 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 48032.7207 -48007.9236 87.7976 0.6 5.0496 0 0 0 1 inc 1 
10 6 82.3892 105.9902 0.24215 0.037599 1.3807 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 36697.4639 -36697.4639 82.3892 0.6 5.0496 0 0 0 1 con 0 
10 7 96.3496 72.7615 0.12116 0.3256 1.1989 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 89811.6942 89811.6942 96.3496 0.6 5.0496 0 0 0 1 inc 1 
10 8 88.9373 72.7615 0.1854 0.3256 1.3104 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 44941.6332 -44941.6332 88.9373 0.6 5.0496 0 0 0 1 inc 1 
10 9 83.1955 105.9902 0.23516 0.037599 1.3732 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 39642.3107 -39642.3107 83.1955 0.6 5.0496 0 0 0 1 con 1 
10 10 96.6306 105.9902 0.11872 0.037599 1.1937 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 85358.6491 85358.6491 96.6306 0.6 5.0496 0 0 0 1 con 1 
10 11 102.2007 107.8808 0.086711 0.037481 1.1171 0.9445 1.465 1.465 1 1 0.152 0.077 0.4 0.2 5182.8398 5182.8398 102.2007 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 con 0 
10 12 105.0443 61.1112 0.062329 0.4431 1.0435 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 496.9091 453.551 105.0443 0.6 3.1422 0 0 0 1 inc 1 
10 13 96.169 72.7311 0.12246 0.3256 1.2016 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 6854.3808 -6854.3808 96.169 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
10 14 88.8098 72.7615 0.18651 0.3256 1.312 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 45443.3194 -45417.3681 88.8098 0.6 5.0496 0 0 0 1 inc 0 
10 15 83.1045 72.7615 0.23595 0.3256 1.3741 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 39317.4447 -39317.4447 83.1045 0.6 5.0496 0 0 0 1 inc 1 
10 16 79.5272 73.7635 0.22367 0.27362 1.3601 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 24401.633 -24401.633 79.5272 0.8 10.0232 0.02144 0.2 0.2 1 inc 1 
10 17 77.3367 73.785 0.24284 0.27362 1.3815 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 14556.6198 -14530.9716 77.3367 0.8 10.0232 0 0 0 1 inc 0 
10 18 75.9493 101.9419 0.25486 0.029581 1.3938 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 8617.2122 -8617.2122 75.9493 0.8 10.0232 0 0 0 1 con 1 
10 19 93.8247 72.7401 0.14285 0.3256 1.2414 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 121745.7515 121745.7515 93.8247 0.6 5.0496 0.02144 0.2 -0.2 1 inc 0 
10 20 86.8821 105.9902 0.20321 0.037599 1.3348 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 48604.558 -48604.558 86.8821 0.6 5.0496 0 0 0 1 con 0 
10 21 97.928 105.9902 0.10748 0.037599 1.1688 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 62941.6167 62941.6167 97.928 0.6 5.0496 0 0 0 1 con 0 
10 22 102.9145 61.0808 0.080525 0.4431 1.0999 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 2746.2626 2746.2626 102.9145 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
10 23 94.3688 105.9598 0.13806 0.037599 1.2325 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 14084.1474 -14083.7302 94.3688 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 1 
10 24 101.0017 61.0808 0.097104 0.4431 1.144 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 13627.7875 13627.3695 101.0017 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
10 25 92.9056 105.9598 0.15074 0.037599 1.2555 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 22315.2152 -22315.2113 92.9056 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 1 
10 26 100.2923 68.933 0.11046 0.38225 1.1756 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 22049.7617 22049.7578 100.2923 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
10 27 92.3614 105.9688 0.15554 0.037599 1.2637 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 25811.0175 -25811.0175 92.3614 0.6 5.0496 0.02144 0.2 0.2 1 con 1 
10 28 100.0386 68.933 0.11265 0.38225 1.1805 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 25694.7573 25694.7573 100.0386 0.4 2.3201 0.02144 0.2 -0.2 1 inc 1 
10 29 92.1587 72.7401 0.15729 0.3256 1.2667 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 27077.881 -27077.881 92.1587 0.6 5.0496 0.02144 0.2 0.2 1 inc 1 
10 30 85.5868 105.9902 0.21444 0.037599 1.3491 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 46792.757 -46758.5342 85.5868 0.6 5.0496 0 0 0 1 con 1 
10 31 97.4693 72.7615 0.11145 0.3256 1.1778 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 71181.2505 71181.2505 97.4693 0.6 5.0496 0 0 0 1 inc 1 
10 32 89.9075 72.7615 0.17699 0.3256 1.298 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 40533.2925 -40533.2925 89.9075 0.6 5.0496 0 0 0 1 inc 1 
10 33 83.895 72.7615 0.2291 0.3256 1.3664 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 42054.2559 -42054.2559 83.895 0.6 5.0496 0 0 0 1 inc 1 
10 34 79.9857 73.7635 0.21969 0.27362 1.3554 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 26448.2225 -26448.2225 79.9857 0.8 10.0232 0.02144 0.2 0.2 1 inc 1 
10 35 77.6289 101.9419 0.24031 0.029581 1.3788 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 15838.1836 -15812.7112 77.6289 0.8 10.0232 0 0 0 1 con 0 
10 36 94.4763 105.9688 0.13721 0.037599 1.2309 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 114836.2145 114836.2145 94.4763 0.6 5.0496 0.02144 0.2 -0.2 1 con 1 
10 37 101.0539 61.0808 0.096651 0.4431 1.1429 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 13144.2864 13065.0779 101.0539 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 1 
10 38 92.9438 105.9598 0.15041 0.037599 1.2549 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 22083.3775 -22083.3658 92.9438 0.6 5.0496 0.030455 0.4 5.5511e-17 1 con 0 
10 39 100.3099 68.933 0.1103 0.38225 1.1752 1.4816 0.695 0.695 1 1 0.152 0 0.4 0 21809.6661 21809.6544 100.3099 0.4 2.3201 0.02144 0.2 -0.2 1 inc 0 
10 40 92.3755 72.7401 0.15541 0.3256 1.2635 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 25722.9733 -25722.9733 92.3755 0.6 5.0496 0.02144 0.2 0.2 1 inc 1 
10 41 85.7524 72.7615 0.213 0.3256 1.3473 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 47134.5767 -47099.9495 85.7524 0.6 5.0496 0 0 0 1 inc 0 
10 42 81.0782 73.7635 0.21022 0.27362 1.3438 1.4114 0.695 0.695 1 1 0.304 0 0.8 0 31313.8109 -31313.8109 81.0782 0.8 10.0232 0.02144 0.2 0.2 1 inc 0 
10 43 78.3319 101.9419 0.23421 0.029581 1.3721 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 18941.1713 -18915.8571 78.3319 0.8 10.0232 0 0 0 1 con 1 
10 44 94.7502 105.9688 0.13483 0.037599 1.2263 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 111629.4577 111629.4577 94.7502 0.6 5.0496 0.02144 0.2 -0.2 1 con 0 
10 45 101.1996 61.0808 0.095388 0.4431 1.1397 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 11821.0054 11740.02 101.1996 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
10 46 93.0507 72.7311 0.14948 0.3256 1.2533 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 21437.6819 -21437.6634 93.0507 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
10 47 86.2809 105.9902 0.20842 0.037599 1.3415 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 48073.5884 -48050.2941 86.2809 0.6 5.0496 0 0 0 1 con 1 
10 48 97.7147 105.9902 0.10933 0.037599 1.173 0.94506 1.465 1.465 1 1 0.228 0 0.6 0 66811.0554 66811.0554 97.7147 0.6 5.0496 0 0 0 1 con 0 
10 49 102.7962 61.0808 0.081551 0.4431 1.1028 1.5005 0.695 0.695 1 1 0.152 -0.077 0.4 0.2 3052.1256 3052.1256 102.7962 0.6 3.1422 0.030455 0.4 -5.5511e-17 1 inc 0 
10 50 94.274 72.7311 0.13888 0.3256 1.234 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 14565.2757 -14564.9044 94.274 0.6 5.0496 0.030455 0.4 5.5511e-17 1 inc 1 
10 51 87.2479 72.7615 0.20004 0.3256 1.3307 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 48550.4259 -48526.2059 87.2479 0.6 5.0496 0 0 0 1 inc 1 
10 52 82.0057 72.7615 0.24548 0.3256 1.3842 1.4513 0.695 0.695 1 1 0.228 0 0.6 0 35255.662 -35255.662 82.0057 0.6 5.0496 0 0 0 1 inc 0 
10 53 78.8954 101.9205 0.22914 0.029581 1.3665 0.90409 1.465 1.465 1 1 0.304 0 0.8 0 21586.1049 -21586.1049 78.8954 0.8 10.0232 0.02144 0.2 0.2 1 con 0 
