id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
11 1 105.8777 105.8777 0.067812 0.067812 0.52322 0.52322 -0.28 -0.28 1 1 -0.08 -0.076 0.2 0.2 0 0 105.8777 0.4 1.6442 0.032128 0.6 -0.2 1 B_con 1 
11 2 11.6557 56.0539 0.8988 0.514 0.5579 0.68987 0.48 0.48 1 1 0 0 0 0 570285.1363 -570285.1363 11.6557 0 0 0.020201 0.4 -0.4 1 A_inc 0 
11 3 24.079 103.7022 0.7913 0.1012 0.62839 0.5579 1.28 1.28 1 1 0 0 0 0 2601.7266 2397.1124 24.079 0 0 0 0 0 1 A_con -1 
11 4 55.8965 61.3662 0.50829 0.46088 0.68996 0.689 0.52 0.52 1 1 0 -0.076 0 0.2 219959.2306 219959.2306 55.8965 0.2 0.82212 0.014243 0.2 0.2 1 B_inc 0 
11 5 60.1247 68.9504 0.43487 0.35838 0.68722 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 74642.1462 30588.0892 60.1247 0.6 5.0496 0.028688 0.4 0.4 1 B_inc 1 
11 6 68.1215 68.9173 0.36528 0.35838 0.6779 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 428522.1182 53555.0228 68.1215 0.6 5.0496 0.061837 1.2 0 1 A_inc 1 
11 7 68.5024 103.8527 0.36251 0.056126 0.67739 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 18633.8831 -17570.9843 68.5024 0.6 5.0496 0 0 0 1 A_con 0 
11 8 33.7198 103.6588 0.70737 0.1012 0.66049 0.5579 -0.28 -0.28 1 1 0 0 0 0 303494.5953 -263445.4822 33.7198 0 0 0.043339 0.6 -0.6 1 B_con 0 
11 9 47.8628 56.0741 0.58517 0.514 0.68522 0.68987 0.48 0.48 1 1 0 0 0 0 102221.3499 65233.8198 47.8628 0 0 0 0 0 1 A_inc 0 
11 10 54.7835 103.8094 0.48104 0.056126 0.68977 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 103928.5508 100279.3271 54.7835 0.6 5.0496 0.043339 0.6 0.6 1 A_con 1 
11 11 83.0939 103.8527 0.23605 0.056126 0.64049 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 357194.4835 357194.4835 83.0939 0.6 5.0496 0 0 0 1 A_con 1 
11 12 24.3691 103.6588 0.78841 0.1012 0.62975 0.5579 -0.28 -0.28 1 1 0 0 0 0 546340.9612 -546340.9612 24.3691 0 0 0.043339 0.6 -0.6 1 B_con 1 
11 13 55.2569 56.0741 0.52108 0.514 0.68971 0.68987 0.48 0.48 1 1 0 0 0 0 194288.8071 194288.8071 55.2569 0 0 0 0 0 1 A_inc 1 
11 14 58.6273 65.8814 0.47151 0.40864 0.68947 0.6845 0.48 0.48 1 1 0.152 0 0.4 0 123444.3894 49695.4683 58.6273 0.4 2.3201 0.028688 0.4 0.4 1 A_inc 1 
11 15 67.5183 68.9268 0.37059 0.35838 0.67886 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 415388.7359 62905.1327 67.5183 0.6 5.0496 0.052313 1 0.2 1 B_inc 0 
11 16 66.8617 103.7909 0.3762 0.056126 0.67982 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 447405.5481 -30362.5961 66.8617 0.6 5.0496 0.061837 1.2 0 1 A_con 0 
11 17 34.1859 56.0308 0.70333 0.514 0.66168 0.68987 0.52 0.52 1 1 0 0 0 0 292608.3465 -252806.9425 34.1859 0 0 0.043339 0.6 -0.6 1 B_inc 1 
11 18 45.3583 105.1231 0.58651 0.068523 0.68507 0.52407 -0.28 -0.28 1 1 0 -0.152 0 0.4 94956.9144 94763.8393 45.3583 0.4 2.3201 0.028688 0.4 0.4 1 B_con 1 
11 19 42.2472 61.3483 0.62643 0.46088 0.67937 0.689 0.48 0.48 1 1 0.076 0 0.2 0 169770.0783 -58165.375 42.2472 0.2 0.82212 0.032128 0.6 -0.2 1 A_inc 0 
11 20 76.3861 68.9334 0.29379 0.35838 0.66083 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 421172.3517 344477.4767 76.3861 0.6 5.0496 0.045736 0.8 0.4 1 B_inc 0 
11 21 60.269 68.9173 0.43334 0.35838 0.68708 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 445306.1499 -182789.8513 60.269 0.6 5.0496 0.061837 1.2 0 1 A_inc 0 
11 22 63.8568 68.9791 0.40278 0.35838 0.68376 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 20530.1868 20226.2407 63.8568 0.6 5.0496 0 0 0 1 A_inc 1 
11 23 73.1284 69.3929 0.27868 0.31105 0.65613 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 470005.1141 69999.3307 73.1284 0.8 10.0232 0.073271 1.4 0.2 1 B_inc 0 
11 24 68.9315 99.9802 0.31497 0.045861 0.66675 0.49326 1.28 1.28 1 1 0.304 0 0.8 0 471599.5373 -41119.4885 68.9315 0.8 10.0232 0.083287 1.6 0 1 A_con 1 
11 25 34.5939 61.3204 0.69252 0.46088 0.66474 0.689 0.52 0.52 1 1 0 -0.076 0 0.2 303743.9823 -231823.3999 34.5939 0.2 0.82212 0.060043 1 -0.6 1 B_inc 0 
11 26 83.0543 103.807 0.23599 0.056126 0.64047 0.50825 1.28 1.28 1 1 0.228 0 0.6 0 450507.4282 396676.6362 83.0543 0.6 5.0496 0.045736 0.8 0.4 1 A_con 1 
11 27 26.8094 103.6588 0.76726 0.1012 0.63912 0.5579 -0.28 -0.28 1 1 0 0 0 0 434334.2322 -432684.5912 26.8094 0 0 0.043339 0.6 -0.6 1 B_con 1 
11 28 63.8771 65.8814 0.42601 0.40864 0.6864 0.6845 0.52 0.52 1 1 0 -0.152 0 0.4 390319.4677 390319.4677 63.8771 0.4 2.3201 0.028688 0.4 0.4 1 B_inc 0 
11 29 65.4985 68.9649 0.38842 0.35838 0.68176 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 94919.3036 -79647.0994 65.4985 0.6 5.0496 0.014243 0.2 0.2 1 B_inc 0 
11 30 66.9127 68.9791 0.37629 0.35838 0.67983 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 28788.5065 -24525.0661 66.9127 0.6 5.0496 0 0 0 1 B_inc 0 
11 31 67.7444 103.8527 0.36908 0.056126 0.67859 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 12184.549 -10310.4382 67.7444 0.6 5.0496 0 0 0 1 B_con 0 
11 32 34.0774 103.6588 0.70427 0.1012 0.66141 0.5579 1.28 1.28 1 1 0 0 0 0 297685.8976 -253327.3365 34.0774 0 0 0.043339 0.6 -0.6 1 A_con 0 
11 33 70.7666 105.1231 0.3663 0.068523 0.67809 0.52407 1.28 1.28 1 1 0.152 0 0.4 0 451174.987 451174.987 70.7666 0.4 2.3201 0.028688 0.4 0.4 1 A_con 0 
11 34 90.2307 58.7249 0.1906 0.46366 0.61935 0.68914 0.48 0.48 1 1 0.152 -0.08 0.4 0.2 87973.3659 87973.3659 90.2307 0.6 3.1422 0.014243 0.2 0.2 1 A_inc 1 
11 35 40.4752 104.9027 0.64182 0.083417 0.67657 0.54066 -0.28 -0.28 1 1 0 -0.076 0 0.2 500677.9499 -500677.9499 40.4752 0.2 0.82212 0.028688 0.4 -0.4 1 B_con 0 
11 36 75.355 103.824 0.30287 0.056126 0.66346 0.50825 -0.28 -0.28 1 1 0 -0.228 0 0.6 452675.5289 452675.5289 75.355 0.6 5.0496 0.028688 0.4 0.4 1 B_con 1 
